date,time,street0,street1,location-notes,longitude,lattitude,total-fatality,total-injury,pedestrian-fatality,pedestrian-injury,bicycle-fatality,bicyle-injury,source,links,notes,entry-method
2021-05-26,14:00,PACIFIC HY I-5,SB EF NYBERG ST C5,Straight Roadway/URBAN PRINCIPAL ARTERIAL - INTERSTATE,-122.752961608,45.3820120324,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-07-02,20:00,SE ALEXANDER ST,SE 67TH AVE,Straight Roadway/URBAN LOCAL,-122.912073294,45.4965051874,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-02-20,19:00,SW CLARK HILL RD,SW TILE FLAT RD,Straight Roadway/RURAL MAJOR COLLECTOR,-122.904626511,45.4382086049,1,0,1,0,0,0,ODOT,,,extract-odot.py
2021-01-28,19:00,SE TUALATIN VALLEY HY,SE 40TH AVE,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER,-122.941203362,45.5015087121,1,1,0,0,0,0,ODOT,,,extract-odot.py
2021-04-15,01:00,SW BOWERMAN DR,SW MURRAY BLVD,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.82483283,45.5068896701,1,0,1,0,0,0,ODOT,,,extract-odot.py
2021-11-29,11:00,SW CENTURY DR,N SHERWOOD BLVD,Intersection/URBAN MINOR ARTERIAL,-122.846637694,45.3645323842,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-05-15,14:00,W BASELINE RD,SW 185TH AVE,Straight Roadway/URBAN MINOR ARTERIAL,-122.868589489,45.515949532,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-07-20,10:00,SW CANYON RD,SW CANYON LN,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.768204422,45.4975202347,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-08-11,16:00,US 26,MP 53.59,Curve (horizontal curve)/RURAL PRINCIPAL ARTERIAL - OTHER,-123.061994836,45.614696124,0,3,0,0,0,0,ODOT,,,extract-odot.py
2021-09-04,10:00,SW BEEF BEND RD,SW GREENFIELD DR,Grade (vertical curve)/URBAN MINOR ARTERIAL,-122.806795126,45.4063856542,0,4,0,0,0,0,ODOT,,,extract-odot.py
2021-01-01,11:00,SW PACIFIC HY 99W,SW ROYALTY PKY,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.795119912,45.4081292058,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-12-14,06:00,SW ROY ROGERS RD,SW JEAN LOUISE RD,Straight Roadway/URBAN MINOR ARTERIAL,-122.851748301,45.4192061774,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-01-13,14:00,NE BROOKWOOD PKY,E MAIN ST,Intersection/URBAN MINOR ARTERIAL,-122.936625876,45.5199255541,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-01-13,08:00,US 26,MP 59.31,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.967540411,45.5806059753,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-01-15,12:00,NW CORNELL RD,NW CORNELIUS PASS RD,Intersection/URBAN MINOR ARTERIAL,-122.900196174,45.539571474,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-09-24,14:00,SUNSET HWY,SB ENFR CEDAR HILLS,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER FREEWAYS AND EXP,-122.806578398,45.5189225883,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-08-23,11:00,NW SWISS LN,NW VETTER DR,Intersection/URBAN LOCAL,-122.851021019,45.5662799353,1,0,1,0,0,0,ODOT,,,extract-odot.py
2021-10-01,22:00,SW PACIFIC HY 99W,SW TUALATIN-SHERWOOD,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.843110511,45.3699327116,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-11-26,12:00,SB ENFR BARNES RD,WB ENFR BARNES RD,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER FREEWAYS AND EXP,-122.777856689,45.5108858624,0,3,0,0,0,0,ODOT,,,extract-odot.py
2021-03-19,10:00,W BASELINE RD,SW 170TH AVE,Intersection/URBAN MINOR ARTERIAL,-122.851998305,45.5125427828,0,3,0,0,0,0,ODOT,,,extract-odot.py
2021-03-25,18:00,US 26,MP 47.38,Straight Roadway/RURAL PRINCIPAL ARTERIAL - OTHER,-123.16523635,45.6652678133,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-07-03,22:00,SW BEAV-TIGARD HY,NB EX SCHOLLS C2,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER FREEWAYS AND EXP,-122.783844077,45.4494297271,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-07-15,21:00,EB EXTO BALTIC/98TH,SUNSET HWY,Curve (horizontal curve)/URBAN PRINCIPAL ARTERIAL - OTHER FREEWAYS AND EXP,-122.777019749,45.5076094274,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-08-01,15:00,SW SCHOLLS-SHERWOOD RD,SW PASCUZZI LN,Driveway or Alley/RURAL MINOR ARTERIAL,-122.909046041,45.3970628142,0,3,0,0,0,0,ODOT,,,extract-odot.py
2021-09-05,14:00,SW JENKINS RD,SW ECOLE AVE,Straight Roadway/URBAN MINOR ARTERIAL,-122.818652615,45.5018099621,0,3,0,0,0,0,ODOT,,,extract-odot.py
2021-05-13,16:00,SW TUALATIN VALLEY HY,SW WATSON AVE,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.806274409,45.488364068,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-10-09,19:00,SW ALLEN BLVD,NB EF ALLEN BLVD C5,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER FREEWAYS AND EXP,-122.788635782,45.4766200432,0,3,0,0,0,0,ODOT,,,extract-odot.py
2021-08-23,21:00,SW LANGER FARM PKWY,OREGON ST,Intersection/URBAN MAJOR COLLECTOR,-122.836359939,45.3588866162,1,0,1,0,0,0,ODOT,,,extract-odot.py
2021-10-07,08:00,SW ELWERT RD,SW CONZELMANN RD,Grade (vertical curve)/URBAN MAJOR COLLECTOR,-122.867714519,45.3763516242,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-10-04,22:00,PACIFIC HY I-5,NB EX HAINES ST C1,Grade (vertical curve)/URBAN PRINCIPAL ARTERIAL - INTERSTATE,-122.744060803,45.42968035,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-05-07,18:00,SW WALKER RD,SW 158TH AVE,Intersection/URBAN MINOR ARTERIAL,-122.83960976,45.5167716253,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-05-09,10:00,E MAIN ST,24TH AVE,Straight Roadway/URBAN MINOR ARTERIAL,-122.960452376,45.5211921553,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-06-15,15:00,SW GREENBURG RD,GREENBURG FR RD,Driveway or Alley/URBAN MINOR ARTERIAL,-122.778351541,45.4421448809,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-12-15,07:00,QUINCE ST,TUALATIN VLY HY,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-123.084196226,45.5202014061,0,4,0,0,0,0,ODOT,,,extract-odot.py
2021-08-25,16:00,SW MILLIKAN WAY,SW 154TH TER,Curve (horizontal curve)/URBAN MAJOR COLLECTOR,-122.837224976,45.4972499089,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-08-04,16:00,SW SCHOLLS FERRY RD,SW MURRAY BLVD,Grade (vertical curve)/URBAN PRINCIPAL ARTERIAL - OTHER,-122.82625907,45.4381267025,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-05-13,19:00,SW YORK ST,SW 198TH AVE,Intersection/URBAN MAJOR COLLECTOR,-122.880778629,45.5047198418,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-11-12,17:00,PACIFIC HY I-5,SB BEAV-TIGARD HY,Straight Roadway/URBAN PRINCIPAL ARTERIAL - INTERSTATE,-122.744170099,45.4158151,0,3,0,0,0,0,ODOT,,,extract-odot.py
2021-09-12,17:00,OR 6,MP 33.36,Open access or turnout/RURAL MINOR ARTERIAL,-123.369827785,45.6267104486,1,0,0,0,0,0,ODOT,,,extract-odot.py
2021-10-26,01:00,N 4TH AVE,N ADAIR ST,Straight Roadway/URBAN MAJOR COLLECTOR,-123.066719223,45.5212717635,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-07-29,07:00,SW GERDA LN,SW TUALATIN-SHERWOOD,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.82452338,45.3679221542,0,1,0,0,0,1,ODOT,,,extract-odot.py
2021-01-13,05:00,SE MAPLE ST,SE 10TH AVE,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.97399136,45.5149112658,0,1,0,1,0,0,ODOT,,,extract-odot.py
2021-06-14,10:00,SW JENKINS RD,SW 158TH AVE,Intersection/URBAN MINOR ARTERIAL,-122.840645012,45.5075570406,0,3,0,0,0,0,ODOT,,,extract-odot.py
2021-01-09,16:00,S 1ST AVE,SW WOOD ST,Straight Roadway/URBAN MINOR ARTERIAL,-122.991018219,45.5122955514,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-05-25,12:00,SW CANYON RD,SW CAMELOT CT,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER,-122.74684124,45.5053844868,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-09-07,16:00,PACIFIC HY I-5,NB EF E PTLND FY,Straight Roadway/URBAN PRINCIPAL ARTERIAL - INTERSTATE,-122.755297077,45.3750433863,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-12-30,17:00,SW ROY ROGERS RD,SW ELSNER RD,Straight Roadway/URBAN MINOR ARTERIAL,-122.851824901,45.389578162,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-08-12,09:00,NE CORNELL RD,NW 229TH AVE,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.911970671,45.5342375729,0,3,0,0,0,0,ODOT,,,extract-odot.py
2021-09-14,11:00,NW EVERGREEN PKY,NW TOWN CENTER DR,Driveway or Alley/URBAN MINOR ARTERIAL,-122.864708453,45.5376853833,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-07-30,18:00,SUNSET HWY,EB EXTO HY 144 SB C1,Curve (horizontal curve)/URBAN PRINCIPAL ARTERIAL - OTHER FREEWAYS AND EXP,-122.781275241,45.5093102933,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-09-29,20:00,SW CEDAR HILLS BLVD,SW FAIRFIELD ST,Intersection/URBAN MINOR ARTERIAL,-122.808396837,45.4971656583,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-02-12,13:00,SW BASALT CREEK PKWY,SW TONQUIN RD,Intersection/URBAN LOCAL,-122.798427961,45.3478630512,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-04-17,23:00,SW RIVER RD,SW ROSEDALE RD,Curve (horizontal curve)/URBAN MINOR ARTERIAL,-122.931070964,45.4713021118,1,0,0,0,0,0,ODOT,,,extract-odot.py
2021-03-11,05:00,SW BOONES FERRY RD,SW 84TH AVE,Straight Roadway/URBAN MINOR ARTERIAL,-122.763166578,45.384329526,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-12-12,09:00,NW SUSBAUER RD,NW WREN RD,Intersection/RURAL MAJOR COLLECTOR,-123.036932059,45.5599712375,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-04-20,05:00,QUINCE ST,TUALATIN VLY HY,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-123.084193728,45.5201978607,1,0,0,0,0,0,ODOT,,,extract-odot.py
2021-02-10,01:00,SW RIVER RD,SW ROSEDALE RD,Curve (horizontal curve)/URBAN MINOR ARTERIAL,-122.931053912,45.4718909224,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-12-14,07:00,SW SCHOLLS-SHERWOOD RD,SW STARK RD,Straight Roadway/RURAL MINOR ARTERIAL,-122.892261528,45.3895321015,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-05-01,17:00,SUNSET HWY,WB ENFR BETHANY,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER FREEWAYS AND EXP,-122.844658408,45.5333809909,0,4,0,1,0,0,ODOT,,,extract-odot.py
2021-01-08,17:00,WEST UNION RD,BENDEMEER RD,Straight Roadway/URBAN MINOR ARTERIAL,-122.901971208,45.5722636183,0,3,0,0,0,0,ODOT,,,extract-odot.py
2021-11-08,23:00,SUNSET HWY,WB EXTO HY 144 SB,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER FREEWAYS AND EXP,-122.777337017,45.5081317683,0,4,0,0,0,0,ODOT,,,extract-odot.py
2021-06-13,07:00,OR 47,MP 70.28,Grade (vertical curve)/RURAL MINOR ARTERIAL,-123.211819589,45.764198048,1,0,0,0,0,0,ODOT,,,extract-odot.py
2021-10-07,17:00,BASELINE ST,S 1ST AVE,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.98981998,45.5201379282,0,1,0,1,0,0,ODOT,,,extract-odot.py
2021-07-16,13:00,SW WALKER RD,NB ENFR WALKER RD C5,Curve (horizontal curve)/URBAN MINOR ARTERIAL,-122.787305142,45.4982597088,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-07-16,12:00,SW MURRAY BLVD,SW 22ND ST,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.826057296,45.4721178101,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-10-27,16:00,NW CORNELIUS PASS RD,"LEG, CORNLS PS RD",Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.900918832,45.5558036463,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-09-09,22:00,SW PACIFIC HY 99W,SW 71ST AVE,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER,-122.748913944,45.4411248167,0,1,0,1,0,0,ODOT,,,extract-odot.py
2021-02-21,08:00,SW BLANTON ST,SW 160TH AVE,Intersection/URBAN MAJOR COLLECTOR,-122.841935975,45.4894906469,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-06-12,22:00,SW ALLEN BLVD,SW VALLEY AVE,Intersection/URBAN MINOR ARTERIAL,-122.814731211,45.4764862724,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-07-14,16:00,SW HALL BLVD,SW OLESON RD,Intersection/URBAN MINOR ARTERIAL,-122.774215057,45.4533020277,1,0,0,0,0,0,ODOT,,,extract-odot.py
2021-11-19,18:00,SW RIVER RD,SW SCHOLLS FERRY RD,Curve (horizontal curve)/RURAL MINOR ARTERIAL,-122.936667075,45.4294897527,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-09-15,10:00,ADAMS AVE,W MAIN ST,Intersection/URBAN MAJOR COLLECTOR,-122.991201674,45.5226847162,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-01-24,16:00,1ST ST/GLENCOE RD,WB EX 1ST ST C4,Intersection/RURAL MINOR ARTERIAL,-122.9965623,45.5912422466,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-12-08,07:00,GALES WAY,CAMINO DR,Curve (horizontal curve)/URBAN MAJOR COLLECTOR,-123.12043726,45.5268144736,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-10-30,16:00,SW KINNAMAN RD,SW 198TH AVE,Intersection/URBAN MAJOR COLLECTOR,-122.881396563,45.4897280862,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-04-09,17:00,NW ELEANOR AVE,NW SPRINGVILLE RD,Intersection/URBAN MAJOR COLLECTOR,-122.83041874,45.5676115102,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-12-18,18:00,US 26,MP 44.03,Straight Roadway/RURAL PRINCIPAL ARTERIAL - OTHER,-123.216071385,45.6980041913,1,2,0,0,0,0,ODOT,,,extract-odot.py
2021-09-07,11:00,SE 10TH AVE,SE MAPLE ST,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER,-122.973974967,45.5156159464,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-01-18,04:00,28TH AVE,E MAIN ST,Straight Roadway/URBAN MINOR ARTERIAL,-122.954509723,45.5211693957,0,1,0,1,0,0,ODOT,,,extract-odot.py
2021-07-09,16:00,EB EXTO MURRAY BLVD,NW MURRAY BLVD,Curve (horizontal curve)/URBAN PRINCIPAL ARTERIAL - OTHER,-122.816384672,45.5215937655,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-08-16,17:00,NW NEAKAHNIE AVE,NW WEST UNION RD,Intersection/URBAN MINOR ARTERIAL,-122.878804731,45.5596575164,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-01-11,18:00,SW BEEF BEND RD,SW PACIFIC HY 99W,Straight Roadway/URBAN MINOR ARTERIAL,-122.794397453,45.4114509302,0,1,0,1,0,0,ODOT,,,extract-odot.py
2021-04-13,15:00,SW TUALATIN-SHERWOOD,SW BALER WAY,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER,-122.837887032,45.3678135625,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-02-25,18:00,SW FARMINGTON RD,SW ROOD BRIDGE RD,Intersection/RURAL MINOR ARTERIAL,-122.963498049,45.4524191773,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-09-08,15:00,SW GARDEN HOME RD,SW 78TH AVE,Straight Roadway/URBAN MINOR ARTERIAL,-122.758285537,45.4657639314,0,3,0,0,0,0,ODOT,,,extract-odot.py
2021-06-23,99:00,NW CORNELIUS PASS RD,NW EVERGREEN PKY,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.899856796,45.5463549072,0,4,0,0,0,0,ODOT,,,extract-odot.py
2021-08-10,16:00,SW BEAV-TIGARD HY,NB EX ALLEN BLVD C4,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER FREEWAYS AND EXP,-122.788751105,45.4756678986,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-01-08,17:00,TUALATIN VLY HY,MOUNTAIN VIEW LN,Driveway or Alley/URBAN PRINCIPAL ARTERIAL - OTHER,-123.078526014,45.5202089989,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-08-27,16:00,OR 47,MP 24.65,Intersection/RURAL MINOR ARTERIAL,-123.142643738,45.4487463222,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-06-28,12:00,US 26,MP 49.63,Straight Roadway/RURAL PRINCIPAL ARTERIAL - OTHER,-123.131741725,45.6436576478,0,4,0,0,0,0,ODOT,,,extract-odot.py
2021-06-15,09:00,SW SCHOLLS FERRY RD,SW RIVER RD,Straight Roadway/RURAL MINOR ARTERIAL,-122.918027631,45.4210173003,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-07-24,18:00,SUNSET HWY,EB EXTO SUNSET HY C3,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER FREEWAYS AND EXP,-122.762399721,45.5056210951,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-06-24,13:00,NW ZION CHURCH RD,NW KERKMAN RD,Curve (horizontal curve)/RURAL MINOR ARTERIAL,-123.044286043,45.5712387168,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-07-29,17:00,NE CHERRY DR,NE CORNELIUS PASS RD,Straight Roadway/URBAN LOCAL,-122.898446499,45.5303500752,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-10-02,16:00,SE TUALATIN VALLEY HY,SE 73RD AVE,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER,-122.906920089,45.4979707627,0,3,0,0,0,0,ODOT,,,extract-odot.py
2021-06-14,19:00,SW WATSON AVE,SW 2ND ST,Intersection/URBAN MINOR ARTERIAL,-122.806329754,45.4857107241,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-12-16,09:00,SW TUALATIN VALLEY HY,NB EF TUAL-VLY HY,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.79133745,45.4909529294,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-01-15,17:00,SW BOONES FERRY RD,SW WARM SPRINGS ST,Intersection/URBAN MAJOR COLLECTOR,-122.764464235,45.3795487275,0,2,0,0,0,0,ODOT,,,extract-odot.py
2021-05-13,16:00,SW TUALATIN VALLEY HY,SW WATSON AVE,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.806273069,45.4883659475,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-04-12,19:00,N ADAIR ST,N 4TH AVE,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-123.066722234,45.5208778909,0,1,0,1,0,0,ODOT,,,extract-odot.py
2021-12-25,04:00,SW MAPLE AVE,SW 5TH ST,Intersection/URBAN MAJOR COLLECTOR,-122.790241815,45.4837073792,0,1,0,0,0,0,ODOT,,,extract-odot.py
2021-06-13,04:00,SW MURRAY BLVD,SW WALKER RD,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.822186288,45.5106029305,0,3,0,0,0,0,ODOT,,,extract-odot.py
